simulacao,caixa_final,quebrou
2119,-210081.39709194924,True
2120,-435702.7430305217,True
2121,6434.266570355501,False
2122,-170267.74147046532,True
2123,-117333.30305470804,True
2124,-439738.23889192834,True
2125,-408420.95552597655,True
2126,-29870.32251149434,True
2127,-46424.66238887297,True
2128,152015.66818874519,False
2129,-442403.58734020684,True
2130,-373202.7258384153,True
2131,-369987.8838697767,True
2132,-465878.8238827165,True
2133,531940.309572219,False
2134,-288629.77606258454,True
2135,-324916.5118405441,True
2136,1316534.1955773279,False
2137,-420787.89690905495,True
2138,1080411.877074723,False
2139,-120205.01901875414,True
2140,-128660.98121598117,True
2141,-380925.39555059705,True
2142,-298475.5272176252,True
2143,254167.43671273434,False
2144,-315827.85895136895,True
2145,-216950.55034379294,True
2146,-102636.20910902446,True
2147,-262583.3334245507,True
2148,-59744.85074512815,True
2149,-308375.50794087764,True
2150,-265234.19577241456,True
2151,-166972.2207675843,True
2152,-79481.54973648452,True
2153,-260373.27252656827,True
2154,973770.0547118395,False
2155,749176.0316106343,False
2156,502106.57217850053,False
2157,-35204.256286855096,True
2158,207934.65177496002,False
2159,-38075.93915856633,True
2160,-322910.16659681604,True
2161,918640.1138658321,False
2162,-260155.71999588807,True
2163,-311778.90972265153,True
2164,-504523.24281467224,True
2165,-300843.41524641804,True
2166,-94014.09411279325,True
2167,654909.0053147946,False
2168,-406318.4958444651,True
2169,944781.1285914663,False
2170,781786.3674483678,False
2171,951019.7316410083,False
2172,309551.1031549972,False
2173,-295590.1964595416,True
2174,-401751.61667234916,True
2175,-154363.39873848215,True
2176,9978.501054997629,False
2177,1511571.0385582407,False
2178,-153793.5936060453,True
2179,-102274.86485652928,True
2180,-434283.02451212314,True
2181,-497669.1832356066,True
2182,-399954.66436555015,True
2183,-247120.43625301876,True
2184,-61628.86121999367,True
2185,-148450.9292679371,True
2186,-124239.51755241718,True
2187,-301026.29931911814,True
2188,-364370.57524542534,True
2189,-203711.10583687713,True
2190,-222335.54592305789,True
2191,995665.4451505216,False
2192,26541.34722874515,False
2193,103760.93594448379,False
2194,446056.6320411095,False
2195,624878.0292040549,False
2196,-180580.52169215947,True
2197,-317788.0346330588,True
2198,-354880.9156038422,True
2199,-346840.1443296127,True
2200,-296278.800321989,True
2201,288838.36700102314,False
2202,38321.331256515696,False
2203,-183919.90610264018,True
2204,-195013.16533173327,True
2205,-393721.9302729335,True
2206,-325782.0166797932,True
2207,-194375.78716948588,True
2208,-141166.51745549164,True
2209,-401914.7484556338,True
2210,453551.7921661933,False
2211,635938.9487130032,False
2212,-418731.21210674115,True
2213,452369.6934554669,False
2214,-479552.61292413034,True
2215,-419561.9548794005,True
2216,588044.704450674,False
2217,40747.35837347686,False
2218,-308941.8356872606,True
2219,2000.0,False
2220,-418234.06541420013,True
2221,1139640.0064879444,False
2222,-268187.3127879484,True
2223,779111.6906967215,False
2224,-250432.19300811703,True
2225,1852320.4629812809,False
2226,-49695.261094397385,True
2227,-153240.65722510716,True
2228,-347051.13524324266,True
2229,-431304.3676874632,True
2230,-153738.85728724158,True
2231,51561.518879598596,False
2232,207852.84262683094,False
2233,-327731.2427748214,True
2234,-332727.1648468137,True
2235,2065120.8226178363,False
2236,-325729.7600932139,True
2237,-47013.05643012481,True
2238,1257040.0663385363,False
2239,445347.90637735993,False
2240,-371449.8112269625,True
2241,-172316.07331325975,True
2242,-369013.6384962021,True
2243,-350722.1145445225,True
2244,-225507.38198355396,True
2245,-133572.7409381031,True
2246,397215.5487780201,False
2247,-121013.88926888414,True
2248,-283452.1854848599,True
2249,-20094.50569366757,True
2250,1218632.5407342499,False
2251,-254293.52639158143,True
2252,-350639.6997346381,True
2253,-110887.05258672332,True
2254,-230120.42720213585,True
2255,568585.4810880339,False
2256,-475820.264753018,True
2257,-460507.12485738716,True
2258,-153229.4070309185,True
2259,-316872.4412429326,True
2260,601689.8667305018,False
2261,-133269.43311811774,True
2262,-77444.10327399685,True
2263,25453.29614433311,False
2264,-126001.93491777783,True
2265,-302019.1342767423,True
2266,-324338.9347395429,True
2267,1071860.932118025,False
2268,-72068.27200466327,True
2269,3053.187595474494,False
2270,-423162.87012490665,True
2271,188318.3151883453,False
2272,-198443.45778968403,True
2273,65577.84734141777,False
2274,-327639.3538785502,True
2275,-312427.23377980053,True
2276,-395628.25609690615,True
2277,10718.876762245134,False
2278,-346773.7135617199,True
2279,270092.5492481193,False
2280,2080809.9651149486,False
2281,-245060.2711836951,True
2282,-2835.0636871270017,True
2283,-155561.46904492268,True
2284,-273089.52901695366,True
2285,531041.9995674769,False
2286,-379702.0528119155,True
2287,-492824.8677712573,True
2288,88656.99574617307,False
2289,190820.92535076465,False
2290,1346594.1102498958,False
2291,249235.12270230163,False
2292,-123173.90440330277,True
2293,-187224.13443791747,True
2294,-121834.96633352367,True
2295,-211427.01908445382,True
2296,-344168.4624001625,True
2297,34489.280527833886,False
2298,-357087.0325789958,True
2299,-166494.67962377437,True
2300,595363.9494099075,False
2301,-372197.03450822394,True
2302,-222807.50113882148,True
2303,-143623.12456765698,True
2304,-201561.9432432357,True
2305,-248604.63664626656,True
2306,-221827.04536567227,True
2307,-442608.4068677881,True
2308,-410007.35951569886,True
2309,-354424.6152566905,True
2310,55442.46722520672,False
2311,-295911.35141858435,True
2312,-332068.36604044604,True
2313,2000.0,False
2314,2975353.6349254306,False
2315,375364.06230017846,False
2316,1038033.3713658272,False
2317,-353481.65728166315,True
2318,-299206.30570585694,True
2319,-416510.54223727254,True
2320,504573.6846230378,False
2321,-330094.44563463837,True
2322,-440359.0027803054,True
2323,-186670.05973624607,True
2324,409922.26139402663,False
2325,323294.0030914967,False
2326,-164359.04953349166,True
2327,-123871.66410319928,True
2328,-218797.3781115272,True
2329,-351892.2916439794,True
2330,2697532.9713859195,False
2331,-214389.7754366903,True
2332,559444.533440125,False
2333,-105251.17089671237,True
2334,-238451.084372569,True
2335,-301060.6341662948,True
2336,937594.288955855,False
2337,-37150.51898760712,True
2338,426127.81146081886,False
2339,-77111.37480266941,True
2340,-179597.93163101756,True
2341,-324195.8757476267,True
2342,-355996.90446101356,True
2343,-418244.354403131,True
2344,164707.99467476745,False
2345,-100892.50176004395,True
2346,81616.7857004359,False
2347,-387992.05521439493,True
2348,-345486.9486408348,True
2349,33276.77804968692,False
2350,70827.43137693814,False
2351,-358960.4930707964,True
2352,240638.0558337705,False
2353,-429175.40090121765,True
2354,-337422.74740497005,True
2355,-343743.37831169006,True
2356,-396223.0029809111,True
2357,-406916.29876071634,True
2358,-59996.95017760944,True
2359,606336.9903561445,False
2360,622670.468273278,False
2361,-332122.5108932014,True
2362,-185908.899009452,True
2363,-426943.3387442003,True
2364,-75567.87806714987,True
2365,-383895.8999727301,True
2366,-243684.28620003254,True
2367,-452652.77913754224,True
2368,-437089.89894001617,True
2369,-206382.07571099888,True
2370,445948.6467757228,False
2371,-70430.14876216411,True
2372,525604.3570199296,False
2373,-403301.2036381945,True
2374,-237552.00361157395,True
2375,2853022.072797516,False
2376,860488.2477341924,False
2377,-222600.02477463696,True
2378,-185386.1020449627,True
2379,-434785.6198580221,True
2380,-210730.92863961338,True
2381,-101049.53878222275,True
2382,1127634.0469111237,False
2383,-340811.2338634842,True
2384,-295240.1350526156,True
2385,2604955.424802393,False
2386,-345376.6430671294,True
2387,1339925.29903673,False
2388,-327313.3114680524,True
2389,990990.1623154123,False
2390,97968.75583509433,False
2391,-115218.71420146113,True
2392,-33506.611304135295,True
2393,-57736.9700882991,True
2394,-343076.79474170395,True
2395,-181042.37497289415,True
2396,-393546.7820139658,True
2397,799851.2951528786,False
2398,-145209.7242301804,True
2399,-213396.25539012658,True
2400,-197104.68176225948,True
2401,-202618.36266441442,True
2402,-139362.27073600286,True
2403,2865235.92245905,False
2404,-391201.8329449598,True
2405,116507.3656445015,False
2406,-378335.9864791448,True
2407,174861.78896676397,False
2408,-207439.80441865895,True
2409,-315861.5619344331,True
2410,-94247.07490549581,True
2411,-377176.69907622744,True
2412,-208234.61665591804,True
2413,-508530.6588312078,True
2414,-40015.22085460912,True
2415,453607.82879194967,False
2416,-434521.26815654157,True
2417,1094106.9403048372,False
2418,-373845.2819801362,True
2419,-233826.36987158994,True
2420,-199818.29846856472,True
2421,-55086.13621295977,True
2422,351947.7621357742,False
2423,-136579.12130604545,True
2424,-278275.5634612299,True
2425,-361923.5620635076,True
2426,-369393.05794181884,True
2427,-75480.41353245659,True
2428,-325672.8675741118,True
2429,-308809.9024814311,True
2430,-316598.2798003923,True
2431,22875.643004567144,False
2432,-399380.5025214095,True
2433,-464155.69388575986,True
2434,-170046.11387256708,True
2435,-83924.4965963008,True
2436,1128758.96466662,False
2437,823896.5314299893,False
2438,-146349.89806699773,True
2439,288489.4518449061,False
2440,-341665.9898334898,True
2441,-265104.20254095277,True
2442,351786.5632564375,False
2443,921297.8108687277,False
2444,-149881.76980496017,True
2445,-414062.1481887091,True
2446,328402.2665797068,False
2447,-398864.1248750936,True
2448,42647.983287573814,False
2449,845977.4382450692,False
2450,-291057.71293728834,True
2451,-245754.4980997512,True
2452,-64667.10062261607,True
2453,95556.65255019952,False
2454,21404.76914810577,False
2455,-125129.67996249655,True
2456,937377.8056660566,False
2457,-328846.979419772,True
2458,-146938.36353359558,True
2459,-21665.27499152899,True
2460,-390327.6999955125,True
2461,-207459.0764575754,True
2462,-178894.70859008026,True
2463,-84290.83405221869,True
2464,-79558.2478321257,True
2465,-350935.619725533,True
2466,-103045.34438873785,True
2467,-286512.8795419814,True
2468,426543.11110393336,False
2469,1464.0103314757353,True
2470,-450234.01768491603,True
2471,-294117.4854637993,True
2472,-473809.2483672547,True
2473,-335582.3163714636,True
2474,-151017.56282702694,True
2475,536102.5429148411,False
2476,489522.4341929876,False
2477,24660.43225880492,False
2478,-367153.8716711593,True
2479,2130348.019523809,False
2480,285357.26605149196,False
2481,-249574.67485500497,True
2482,-365271.1963838502,True
2483,-388542.9421493726,True
2484,-187735.42405539253,True
2485,-393289.90105525387,True
2486,-403197.78419934487,True
2487,-482566.9814940894,True
2488,-190613.1378029025,True
2489,-222911.38517808216,True
2490,-376081.11264190957,True
2491,-503300.0218341209,True
2492,-418157.91304564057,True
2493,146303.775583791,False
2494,-279260.64347521134,True
2495,-324359.67722168425,True
2496,-367153.916164341,True
2497,-315557.41845041385,True
2498,-321407.09931163845,True
2499,663016.6668870127,False
2500,56037.01671372372,False
2501,-240913.01260100162,True
2502,-313536.89534232405,True
2503,-203119.87453193002,True
2504,-382362.0808560528,True
2505,-425364.8110005863,True
2506,1512931.8138804561,False
2507,223117.20945492134,False
2508,181681.5986196719,False
2509,-332254.7531531126,True
2510,-272562.9059923196,True
2511,-3847.3998835334605,True
2512,1104073.2845016585,False
2513,1743188.2271729887,False
2514,819602.3384554877,False
2515,-285950.5719214877,True
2516,-332030.9278393009,True
2517,508927.0618451492,False
2518,61975.44685010889,False
2519,662999.7283653484,False
2520,-367861.39670115226,True
2521,-408444.5820128133,True
2522,-449850.13015553943,True
2523,-78895.5881828326,True
2524,57867.82571358484,False
2525,-288345.4491239162,True
2526,888152.6589601956,False
2527,1687105.8414722504,False
2528,252804.12803544122,False
2529,104179.816184005,False
2530,-124518.85944178716,True
2531,-37615.52648383783,True
2532,-241135.03108097272,True
2533,2000.0,False
2534,-23684.307387455352,True
2535,33517.02276175159,False
2536,803954.5291206231,False
2537,-229375.02852734062,True
2538,-444205.7426212107,True
2539,-265064.01497149107,True
2540,-154563.33007324813,True
2541,-185742.80245625993,True
2542,-388211.83596901636,True
2543,-376532.8656218112,True
2544,706688.520955937,False
2545,1268627.6739349328,False
2546,-45391.50885911681,True
2547,150206.04460749397,False
2548,-417955.864403328,True
2549,-355585.77465358033,True
2550,164497.20979781947,False
2551,-211282.67206468465,True
2552,1198151.1708536888,False
2553,-93176.03093026968,True
2554,-256957.2874379832,True
2555,-266353.0125908319,True
2556,-437977.12644967367,True
2557,-407061.6881691125,True
2558,-5843.713960303145,True
2559,-358140.1955620369,True
2560,1349192.3881442854,False
2561,-395846.58917319257,True
2562,83015.93385236982,False
2563,-338237.7602629495,True
2564,-152888.90979087833,True
2565,-343264.9705482708,True
2566,-285396.98061511276,True
2567,-180231.5661182453,True
2568,296835.5430090777,False
2569,-415409.02163791534,True
2570,-338218.4716844696,True
2571,-307102.34382738423,True
2572,-208924.8030037082,True
2573,840070.0593975721,False
2574,-334671.7128667779,True
2575,-293882.30770490185,True
2576,442054.7567231738,False
2577,-327151.04644972977,True
2578,-348786.7777250893,True
2579,950657.9020413078,False
2580,-54397.03050814921,True
2581,1276126.5117402577,False
2582,-367636.68067540805,True
2583,147758.7485376009,False
2584,-399300.3155760712,True
2585,-100474.91107175822,True
2586,1703584.046419909,False
2587,-227164.2198434076,True
2588,-513315.35736967676,True
2589,699875.1348868534,False
2590,-393540.17324566,True
2591,352576.6281505885,False
2592,-11453.370806768009,True
2593,102494.93124150224,False
2594,-381067.0947859045,True
2595,-306186.7120375133,True
2596,-400968.8730988657,True
2597,-285649.83906684635,True
2598,-17741.628840934645,True
2599,-330867.24403917394,True
2600,380925.7000734579,False
2601,235991.30290880837,False
2602,840696.2119431497,False
2603,-403726.54596989334,True
2604,2740764.6017695735,False
2605,-415057.27250713407,True
2606,-446275.2188624915,True
2607,2020748.681535995,False
2608,-78.05844791453183,True
2609,-301922.464110733,True
2610,-24237.45210487564,True
2611,229967.2631318334,False
2612,-291755.05354297947,True
2613,-185423.65924492577,True
2614,580943.7881376344,False
2615,-451684.5293733047,True
2616,-24707.57564150002,True
2617,467305.5230647471,False
2618,276475.88182624703,False
2619,1337679.6506964762,False
2620,-418777.7720632887,True
2621,-201213.42806396636,True
2622,-451524.99029406527,True
2623,-247422.19452674052,True
2624,-364065.8394706591,True
2625,-54352.097140362035,True
2626,-28576.07942651114,True
2627,-155341.82977640867,True
2628,-108721.38061807664,True
2629,-103557.24226231051,True
2630,-367677.8792956172,True
2631,-111050.57337901783,True
2632,-392038.7824254971,True
2633,-256986.01961371631,True
2634,-255649.34167054252,True
2635,183952.6663110338,False
2636,23928.63336618327,False
2637,-331844.8777992132,True
2638,-435991.76621266035,True
2639,-249161.0413309854,True
2640,-173378.94733482852,True
2641,245980.615227411,False
2642,79013.74213294456,False
2643,-152985.31536811788,True
2644,1039211.3422179843,False
2645,-385834.241716239,True
2646,172446.55187872416,False
2647,280499.6190800014,False
2648,1650768.2033964377,False
2649,-174170.41980291536,True
2650,-103316.85919193295,True
2651,243079.50667775725,False
2652,696925.9272807285,False
2653,394740.69875915174,False
2654,-234995.2624747856,True
2655,-378672.7415378913,True
2656,-223325.13555904708,True
2657,1302596.546908209,False
2658,-410282.0012393627,True
2659,-76605.77324252107,True
2660,-394341.97730095644,True
2661,-322777.35119615425,True
2662,-316811.59489099437,True
2663,979833.2373324003,False
2664,-370305.14815387747,True
2665,-496971.3358923243,True
2666,-390148.5842323163,True
2667,-428518.10026056034,True
2668,365732.3973028515,False
2669,-273240.2109768655,True
2670,-319452.27842391824,True
2671,-131507.66354054975,True
2672,308834.2212305205,False
2673,-340926.2771398715,True
2674,178384.5820491768,False
2675,-176974.53572771593,True
2676,-9053.384230273348,True
2677,-154146.91121445876,True
2678,-36273.350676619775,True
2679,-225814.7613756722,True
2680,-323221.16479071067,True
2681,552276.7849913406,False
2682,-279355.51674324914,True
2683,-453184.88345497596,True
2684,-252422.0394841168,True
2685,858473.1279073185,False
2686,-254848.8334972383,True
2687,197038.72355041248,False
2688,178852.83864257982,False
2689,-418817.9032623877,True
2690,9270.921935916136,False
2691,-260921.85377672056,True
2692,1689934.4392032311,False
2693,416295.06123201066,False
2694,660040.1839403025,False
2695,1062066.5141138933,False
2696,91939.98427671139,False
2697,-296160.58753605396,True
2698,-397651.3156339509,True
2699,-239488.85145503274,True
2700,-105938.39471268577,True
2701,616660.7149433553,False
2702,67741.51101430268,False
2703,-308051.9903016468,True
2704,-283351.0568735404,True
2705,-246414.9007488059,True
2706,-361425.66996069206,True
2707,-347251.50641669275,True
2708,324421.26139671524,False
2709,-18727.198848166307,True
2710,846199.3931013076,False
2711,-434832.5764866842,True
2712,-178613.03976588388,True
2713,570720.2683691271,False
2714,-265311.9252987396,True
2715,-250876.0463305118,True
2716,533497.779825204,False
2717,-320801.2436216186,True
2718,-349546.75218584354,True
2719,-305841.3526945024,True
2720,-333179.7797351307,True
2721,-343411.3140352618,True
2722,2770984.601551833,False
2723,-333963.1373100047,True
2724,-259491.44568403024,True
2725,118139.76838526798,False
2726,-79648.08293387701,True
2727,-248579.40968743106,True
2728,1179071.2612266657,False
2729,-304636.6326945394,True
2730,-149593.78081454555,True
2731,-141625.41680478238,True
2732,-272698.56966516795,True
2733,-384652.6226940105,True
2734,83984.50178322034,False
2735,-287589.3806503826,True
2736,-380151.7362980558,True
2737,-195245.08240402528,True
2738,-384074.8302149767,True
2739,-391637.45940316666,True
2740,1491397.6658591328,False
2741,-358745.80916408804,True
2742,4616.653684486229,True
2743,-297492.7463825663,True
2744,-56437.52327259159,True
2745,868585.1272512286,False
2746,1027770.1137062996,False
2747,-453118.1140071471,True
2748,850867.413362201,False
2749,-211060.7595296593,True
2750,-317217.98495509266,True
2751,154985.99943438513,False
2752,966906.7704312329,False
2753,-409265.10041789245,True
2754,243568.43406912708,False
2755,-79390.17248695776,True
2756,206049.60857129953,False
2757,1676288.4564988385,False
2758,-273606.0645253191,True
2759,-435625.8231729387,True
2760,-460411.3853319245,True
2761,-332415.2572674473,True
2762,795662.3484979545,False
2763,238098.16032252868,False
2764,-336898.956458315,True
2765,-418732.4665907987,True
2766,-327451.5863751499,True
2767,-163194.0366200106,True
2768,-201270.32313998052,True
2769,-177412.61810770657,True
2770,-376058.05688247643,True
2771,1174294.819160311,False
2772,806969.4885242509,False
2773,105376.19127726005,False
2774,-427683.8313242949,True
2775,-21266.361689580306,True
2776,-351478.0623390305,True
2777,-288607.036362,True
2778,-191595.34003090626,True
2779,-307669.56903346773,True
2780,168006.2907066596,False
2781,2020261.0386773562,False
2782,-332950.8244174444,True
2783,-24978.11202474329,True
2784,209858.21795182128,False
2785,2160441.726239515,False
2786,-197369.8486689131,True
2787,-354795.18245733355,True
2788,-167390.29105019564,True
2789,991184.4333703121,False
2790,-162758.5705070031,True
2791,-218283.33917081202,True
2792,878638.7095720104,False
2793,-196597.7922419204,True
2794,-140522.95584859457,True
2795,1761539.7003489395,False
2796,-65981.57966841411,True
2797,134777.6794080195,False
2798,-321434.0469627739,True
2799,-438402.5542013557,True
2800,-363125.87757408083,True
2801,-305143.8376941114,True
2802,1586309.6614600548,False
2803,363972.46773866174,False
2804,-78010.90491843263,True
2805,-416006.5827974044,True
2806,-319087.4046145057,True
2807,-26906.59793795054,True
2808,-25684.15346160885,True
2809,-353290.311657616,True
2810,-320850.95795814093,True
2811,1377841.9041768175,False
2812,29210.316298274152,False
2813,-277725.2957191468,True
2814,-224905.8563480604,True
2815,-172958.57122075156,True
2816,-203662.9804531006,True
2817,-440785.567822437,True
2818,-45818.6305977257,True
2819,45896.86769119811,False
2820,-281494.0983550139,True
2821,365855.26657687896,False
2822,-348721.71531866933,True
2823,-125911.99246346482,True
2824,-113895.34298144032,True
2825,186723.54029384494,False
2826,693745.6954270832,False
2827,1382464.5679598867,False
2828,590189.0749193963,False
2829,339571.60058724444,False
2830,292303.4706498736,False
2831,1179706.825974504,False
2832,-131884.7928425127,True
2833,-217233.89742470713,True
2834,-217339.53526081846,True
2835,-304012.0184117971,True
2836,-476448.8253515616,True
2837,-425637.8709623888,True
2838,-331001.895348975,True
2839,245135.7935940073,False
2840,-324576.2401900499,True
2841,1372276.828040227,False
2842,-258009.8860184584,True
2843,-300110.4351049979,True
2844,169531.99575565368,False
2845,1854595.7751911143,False
2846,385461.6216323784,False
2847,-421788.52779685124,True
2848,-454418.4190737942,True
2849,-166138.34399557815,True
2850,-434356.4667448237,True
2851,-164727.56715932122,True
2852,-510103.9338683676,True
2853,544068.6987552391,False
2854,-268684.72795806103,True
2855,-238290.50857015583,True
2856,-381882.628909046,True
2857,651929.1234228918,False
2858,-179159.23583257876,True
2859,-145022.46705194502,True
2860,-347133.0605178096,True
2861,-242690.15325618497,True
2862,65917.9049765117,False
2863,-209493.9284847528,True
2864,-492183.05578571314,True
2865,989141.3243998227,False
2866,-114594.53547093552,True
2867,-194971.07494966587,True
2868,-177464.63551050643,True
2869,-315962.95602343127,True
2870,73031.39814391949,False
2871,-341774.30138879543,True
2872,1280236.7460127359,False
2873,835260.0100032078,False
2874,-228783.73430837787,True
2875,-76550.70925106425,True
2876,-498368.8915815007,True
2877,-88847.71200540283,True
2878,484289.34340001806,False
2879,-472283.4708051481,True
2880,-315898.10620688123,True
2881,180802.79841962055,False
2882,-28053.72178741275,True
2883,-417012.8807962992,True
2884,826306.2009541651,False
2885,-240273.75504271526,True
2886,-397861.0366315577,True
2887,355464.76190971147,False
2888,-382062.7540077807,True
2889,273361.23006687884,False
2890,73254.16025234495,False
2891,9537.05960003559,False
2892,-451813.2671990456,True
2893,352119.9773113093,False
2894,-409228.56264882046,True
2895,88310.13380229347,False
2896,214708.81014728485,False
2897,79023.97740210089,False
2898,-356626.52109684324,True
2899,-160032.85949285017,True
2900,917052.7029754794,False
2901,-330524.5361736962,True
2902,-314045.22756502026,True
2903,-380959.4712085983,True
2904,-254595.7064821843,True
2905,-320238.925318638,True
2906,-299842.3817084527,True
2907,-250085.5347322024,True
2908,-440620.22556869336,True
2909,-455784.74181133043,True
2910,-189782.65488504307,True
2911,-428597.52394658537,True
2912,-330057.90574958065,True
2913,-35094.16349777235,True
2914,-338292.8899387717,True
2915,-427053.98208601336,True
2916,-389400.5698969731,True
2917,107733.01390793509,False
2918,-385532.66722145875,True
2919,-250480.4653247475,True
2920,-409166.8377495768,True
2921,254708.45393142197,False
2922,1455005.1304525263,False
2923,197369.26008072388,False
2924,2972368.420240738,False
2925,-369351.75837401807,True
2926,-459178.7425286643,True
2927,-38953.24529762895,True
2928,-348093.877336434,True
2929,200756.03049126628,False
2930,-372426.9138252116,True
2931,-195316.6388472032,True
2932,-312412.44853950356,True
2933,-395955.02116797917,True
2934,-338778.1091419448,True
2935,-368139.00366815535,True
2936,1674342.6987866915,False
2937,358789.7295337769,False
2938,-204538.03580769242,True
2939,-56082.84965476344,True
2940,-106219.19524364693,True
2941,-324466.13418549893,True
2942,-449215.47540934454,True
2943,-315013.00729109196,True
2944,-215951.4164049908,True
2945,-246419.33001761534,True
2946,2203236.0598055124,False
2947,2000.0,False
2948,-423671.3731485292,True
2949,242443.1459288139,False
2950,-183492.68340986635,True
2951,-199012.01809335532,True
2952,-438752.89662082406,True
2953,453035.07726801746,False
2954,-133063.4228135807,True
2955,-444347.92385665665,True
2956,-375296.47475189576,True
2957,-58613.159686290135,True
2958,-278339.66763786983,True
2959,-457454.03373337566,True
2960,595467.3076036434,False
2961,-464683.0446908339,True
2962,2291633.138941756,False
2963,58618.8797856027,False
2964,-200893.95617743648,True
2965,-425476.786084558,True
2966,-195510.53534362174,True
2967,25797.42869649018,False
2968,-285153.63458152255,True
2969,550731.4466900782,False
2970,-298581.98930035665,True
2971,653137.3923925217,False
2972,-282230.83299947815,True
2973,-125293.30237347374,True
2974,9899.882191930245,False
2975,81703.73472904168,False
2976,-158105.44539174554,True
2977,-119296.18195304884,True
2978,-168625.0906260176,True
2979,1474482.7259551035,False
2980,-206141.7844887477,True
2981,1152009.3675595222,False
2982,-289850.6938490108,True
2983,-62671.21295412149,True
2984,27581.86058897891,False
2985,969704.4553182187,False
2986,-452113.1470348673,True
2987,1819743.5157327051,False
2988,1520433.8849685632,False
2989,-381879.59811477084,True
2990,796872.7082135488,False
2991,145815.21292812738,False
2992,-84050.43668317927,True
2993,-432595.320774547,True
2994,-314979.4050699457,True
2995,986984.9013282645,False
2996,93582.4962771591,False
2997,-75119.60663079497,True
2998,-342493.2888586345,True
2999,1243234.2523518016,False
3000,168149.65725178763,False
3001,18393.80355501067,False
3002,-261690.85846362467,True
3003,-57694.041046516046,True
3004,-15756.631529068898,True
3005,-367504.593999869,True
3006,-347237.97427644837,True
3007,345171.40167763433,False
3008,-455439.2993385401,True
3009,-269594.58476507285,True
3010,7483.216990016196,False
3011,-161665.60150740907,True
3012,-56434.08563784978,True
3013,-152063.71635155755,True
3014,214453.04536280409,False
3015,191814.64912257847,False
3016,86227.61026070072,False
3017,-170882.30030702858,True
3018,-82871.78098259779,True
3019,244653.75892755287,False
3020,1016682.4259189152,False
3021,192844.56570002137,False
3022,-247767.047293485,True
3023,1208327.3126538838,False
3024,-176783.4701696194,True
3025,767789.2225890137,False
3026,-392828.6727587712,True
3027,-365820.3612594997,True
3028,-241999.31708117737,True
3029,821309.1913165288,False
3030,-455345.3272255445,True
3031,-172150.90514817095,True
3032,-2880.4634617849542,True
3033,6774.039032946166,False
3034,-208846.60039615148,True
3035,338729.736527378,False
3036,-374029.4381970767,True
3037,-314621.34032384015,True
3038,51083.84081896432,False
3039,99486.31016920005,False
3040,-429105.05119902163,True
3041,90380.72414119403,False
3042,2209.2822775073096,False
3043,1348805.6844437688,False
3044,658577.3424865956,False
3045,-349450.45404100936,True
3046,-299506.6280609485,True
3047,-293060.16343885177,True
3048,-353537.4214655464,True
3049,548846.0398212057,False
3050,-208901.53551693045,True
3051,-298837.7164598942,True
3052,-357140.85224527575,True
3053,-300506.5040937325,True
3054,-241072.6123556211,True
3055,-267562.7251381762,True
3056,-416782.4557230001,True
3057,2670462.100563539,False
3058,-124754.08212461433,True
3059,-379861.5321320893,True
3060,528472.7690351517,False
3061,-217862.0453115283,True
3062,-366944.1472473375,True
3063,-211805.11182301474,True
3064,-456232.81133549765,True
3065,-339775.6264029066,True
3066,-365752.2745864394,True
3067,-364264.769860875,True
3068,179365.75114535954,False
3069,-291594.8334603679,True
3070,-194571.1426378456,True
3071,-76388.82928431721,True
3072,274597.29812034813,False
3073,170649.27872208832,False
3074,-179547.2712754051,True
3075,-376141.28708963154,True
3076,-181781.85686280899,True
3077,-177135.6601251665,True
3078,314493.67727758555,False
3079,1542989.303900871,False
3080,-282555.8128124615,True
3081,557566.2762584598,False
3082,86695.26355355282,False
3083,1040565.9217674204,False
3084,72515.50813336686,False
3085,-257263.8849310627,True
3086,588839.8540831921,False
3087,295467.47632561944,False
3088,-246948.00379639497,True
3089,118942.93042666762,False
3090,-173333.3860367521,True
3091,-215937.6143228487,True
3092,-299134.10480321664,True
3093,134987.41917457504,False
3094,-330244.18800424447,True
3095,-368072.40653539717,True
3096,-380943.6006678787,True
3097,9442.803872061753,False
3098,-285660.449024658,True
3099,-317912.91463994945,True
3100,-293263.46196059254,True
3101,-343619.13622500753,True
3102,-298076.5620651275,True
3103,-359328.36359149404,True
3104,-457512.59657202184,True
3105,418041.803004595,False
3106,936746.852693514,False
3107,-369830.40493342426,True
3108,-439069.61753176065,True
3109,156656.63335696692,False
3110,181314.88769556172,False
3111,-86219.14473277301,True
3112,-266278.5355508934,True
3113,-343608.8458625098,True
3114,-535362.6898290238,True
3115,-133869.3292474687,True
3116,242217.5195851902,False
3117,1020137.2452297208,False
3118,1528646.7093363777,False
3119,-155400.2438777738,True
3120,-161351.06480025564,True
3121,-220844.51815658898,True
3122,-417315.86398651917,True
3123,-321969.11681932036,True
3124,-253786.89549860073,True
3125,-312543.0084554079,True
3126,347026.9801240631,False
3127,-174288.22911103175,True
3128,-505436.16921976395,True
3129,-425027.7670983899,True
3130,-135314.52498733276,True
3131,-465480.8957302705,True
3132,-212995.44762571686,True
3133,1725288.0069535936,False
3134,-383766.3557529141,True
3135,-379694.0856266439,True
3136,208912.6669804253,False
3137,-137381.80502474608,True
3138,2192478.1633004635,False
3139,-431979.4748654634,True
3140,2306423.1522551733,False
